leg_black,treat_out,responded,totalpop,medianhhincom,black_medianhh,white_medianhh,blackpercent,statessquireindex,nonblacknonwhite,urbanpercent,leg_senator,leg_democrat,south
0,0,1,2.9192,6.3327,1.0567,1.8024,0.003185804,0.065,0,0.9152653,0,0,0
0,0,0,3.0447,5.5725,1.1695,2.884,0.002693205,0.065,0,0.2932656,0,0,0
0,0,0,3.1577,3.8997,0,1.6688,0.00253349,0.065,0,0.34538502,0,0,0
0,0,1,3.1207,3.4413,0.9522,1.558,0.002082866,0.065,0,0.57075983,0,0,0
0,0,0,2.9173,5.2683,0.1772,1.6621,0.003976279,0.065,0,0.7915063,0,0,0
0,1,0,2.966,5.2114,1.134,1.615,0.004484154,0.065,0,0.98960966,0,0,0
0,0,0,2.9275,6.3288,0.5212,1.7919,0.003313407,0.065,0,0.99822694,0,0,0
0,1,0,3.002,4.2414,0.2041,1.7005,0.006395736,0.065,0,1,0,0,0
0,1,1,2.9574,4.4727,0.0964,1.7412,0.005308717,0.065,0,1,0,0,0
0,1,0,3.1479,4.4756,1.8338,1.6237,0.005495727,0.065,0,0.97075194,0,0,0
0,0,0,2.9537,3.8693,0.8101,1.8,0.006297187,0.065,0,0.95017916,0,0,0
0,0,0,3.1135,2.5776,0.7116,0.9482,0.005684921,0.065,0,0.99800295,0,0,0
0,1,0,3.0785,3.4989,1.3009,1.4904,0.004872503,0.065,0,0.9193514,0,0,0
0,1,0,3.1367,5.0018,2.9579,1.5989,0.003060541,0.065,0,0.939337,0,0,0
0,0,1,2.9368,4.8461,0,1.6859,0.002111141,0.065,0,0.8701654,0,0,0
0,1,0,3.1138,4.0747,0.7,1.4938,0.001959021,0.065,0,0.5495372,0,0,0
0,0,1,3.1419,3.1058,0.6768,1.5457,0.002737197,0.065,0,0.38034996,0,1,0
0,1,0,3.1336,3.711,0.5619,1.479,0.003637988,0.065,0,0.27924392,0,0,0
0,0,1,3.0158,3.5435,0.7305,1.4471,0.003846409,0.065,0,0.6207593,0,0,0
0,0,1,2.9762,3.3449,0.3454,1.3972,0.005174383,0.065,0,0.6959154,0,0,0
0,1,0,2.9771,3.3149,0.9187,1.4018,0.00255282,0.065,0,0.10087497,0,0,0
0,1,0,2.9706,4.2756,1.0831,1.9051,0.002120784,0.065,0,0.7717391,0,0,0
0,0,0,3.0169,3.47,0.9449,1.6811,0.00546919,0.065,0,0.8748066,0,0,0
0,0,0,6.9637,2.6234,1.0499,1.4746,0.009075635,0.131,0,0.1766121,0,0,1
0,0,1,17.843,4.5363,1.7387,2.4465,0.21751948,0.131,0,0.9949301,1,1,1
0,1,0,7.0279,2.578,1.484,1.4295,0.024786921,0.131,0,0.22678089,0,1,1
1,1,0,17.9097,3.4014,1.3927,2.1114,0.5714836,0.131,0,0.9991847,1,1,1
0,0,1,7.0092,2.4786,1.2514,1.3598,0.018946527,0.131,0,0.20394339,0,1,1
0,1,0,18.1187,4.9223,1.5746,2.5405,0.17527749,0.131,0,0.66560054,1,0,1
0,1,0,7.0344,3.1322,1.0642,1.8264,0.026171386,0.131,0,0.5020392,0,1,1
0,0,1,17.7076,5.1075,1.5787,2.452,0.17509994,0.131,0,0.36659366,1,0,1
0,1,1,7.1507,3.0114,1.2806,1.6965,0.033912763,0.131,0,0.1928012,0,0,1
0,1,0,7.2786,3.211,1.6155,1.8593,0.04573682,0.131,0,0.4145948,0,0,1
0,0,1,17.814,3.3175,1.2632,2.1573,0.2699506,0.131,0,0.6470108,1,1,1
0,0,0,7.138,3.5596,1.3272,1.6606,0.048613057,0.131,0,0.584801,0,0,1
0,1,0,7.0658,4.7445,1.7544,2.4565,0.04214668,0.131,0,0.7968782,0,0,1
0,1,1,17.9187,4.8968,1.4841,2.7571,0.14272799,0.131,0,0.9819644,1,0,1
0,1,1,7.1755,3.5705,1.2675,1.9259,0.09910111,0.131,0,0.055959117,0,0,1
1,1,0,18.3314,3.4608,1.4902,2.5475,0.58430886,0.131,0,0.899185,1,1,1
0,0,0,7.2779,2.9304,1.3405,1.6758,0.14475329,0.131,0,0.18109204,0,1,1
0,0,1,17.516,5.6728,1.7513,3.1445,0.14019753,0.131,0,0.70835716,1,0,1
1,0,0,7.2802,2.716,1.1901,1.7163,0.3437268,0.131,0,1,0,1,1
0,1,0,17.6552,5.4219,1.9083,2.495,0.20823893,0.131,0,0.8829795,1,0,1
0,1,0,7.2427,3.0853,1.2817,1.9286,0.053046517,0.131,0,0.6219063,0,1,1
0,1,0,18.0929,5.373,2.0984,3.2583,0.10223347,0.131,0,0.95780027,1,0,1
0,1,1,7.1726,7.3596,2.4932,3.2749,0.08830829,0.131,0,0.64636153,0,0,1
0,1,1,17.5766,4.4805,1.4831,2.3363,0.25373507,0.131,0,0.6532265,1,0,1
0,0,1,7.165,2.9802,1.2181,2.0825,0.37743196,0.131,0,0.73174876,0,0,1
0,1,0,17.8594,5.4226,1.7082,2.3025,0.20167533,0.131,0,0.8936603,1,0,1
0,0,1,7.0455,3.7413,1.4227,1.9093,0.02155986,0.131,0,0.18580261,0,0,1
0,1,0,18.1246,3.2528,1.2467,1.8779,0.3344791,0.131,0,0.14905615,1,0,1
0,1,0,7.0836,3.408,1.3763,1.9095,0.24745892,0.131,0,0.3434849,0,0,1
1,0,0,17.6802,3.1906,1.4045,2.1426,0.5805647,0.131,0,0.8639542,1,1,1
0,1,0,7.1181,4.2929,1.8202,2.5095,0.040474284,0.131,0,0.9222396,0,0,1
0,1,1,17.9515,4.6608,1.6395,2.2573,0.16306157,0.131,0,0.43594375,1,1,1
0,0,0,7.1537,4.9991,1.6622,2.5672,0.065071225,0.131,0,0.43734923,0,0,1
1,1,1,17.673,3.024,1.2225,1.8782,0.59934926,0.131,0,0.63975716,1,1,1
0,0,0,7.2281,4.2868,1.3344,2.1624,0.06885627,0.131,0,0.2405279,0,0,1
0,0,1,18.1918,3.3335,1.245,1.9667,0.24987082,0.131,0,0.3344996,1,0,1
0,0,0,7.2088,3.9025,1.4008,1.9954,0.07041394,0.131,0,0.55347645,0,0,1
0,1,0,18.1734,3.0632,1.3991,1.7602,0.12753806,0.131,0,0.27112707,1,1,1
0,0,1,18.249,3.1533,1.2261,1.9708,0.1606499,0.131,0,0.8099235,1,1,1
0,0,1,7.0875,3.8428,1.4188,2.0321,0.12704057,0.131,0,0.31670386,0,0,1
0,0,0,18.0705,4.2628,1.5472,2.2045,0.041354693,0.131,0,0.71022445,1,0,1
0,0,1,7.1549,3.235,1.2834,2.0589,0.29843882,0.131,0,0.9087908,0,0,1
0,0,1,18.2671,3.7383,1.3406,2.0697,0.17287363,0.131,0,0.57313466,1,0,1
0,0,1,7.0128,3.6784,1.3547,1.8375,0.09884782,0.131,0,0.32801673,0,0,1
0,1,1,18.1741,4.031,1.3461,2.0068,0.061422575,0.131,0,0.43290073,1,0,1
0,1,1,7.3129,4.1052,1.2914,2.0507,0.05240055,0.131,0,0.49243268,0,0,1
0,1,1,18.1978,3.9499,1.4632,2.4444,0.12788358,0.131,0,0.55494285,1,1,1
0,0,0,17.7514,3.7487,1.2969,1.8734,0.03361425,0.131,0,0.41925073,1,0,1
0,0,1,17.9268,5.3728,1.6825,2.7734,0.061790172,0.131,0,0.4821907,1,0,1
0,1,0,7.1778,5.681,1.8154,2.6249,0.1407813,0.131,0,0.8573562,0,0,1
0,1,0,18.4023,5.2512,1.6536,2.4686,0.17591822,0.131,0,0.40928042,1,0,1
0,1,0,7.1003,4.1979,1.3999,2.2056,0.056321565,0.131,0,0.65749174,0,0,1
0,1,0,18.2314,6.7235,2.2159,2.8684,0.14768477,0.131,0,0.8592659,1,1,1
0,1,1,7.0255,4.3146,1.422,2.1599,0.15884991,0.131,0,0.28990322,0,0,1
0,1,1,7.3151,6.9052,2.1812,2.7206,0.2211453,0.131,0,0.7879833,0,0,1
0,0,0,18.6455,6.5948,2.2654,4.887,0.06384919,0.131,0,1,1,1,1
0,0,1,7.3861,9.1151,3.144,3.9016,0.069332935,0.131,0,0.997279,0,0,1
0,0,1,18.3535,8.8767,3.162,5.643,0.060184706,0.131,0,0.98168737,1,1,1
0,0,0,7.2206,6.9756,1.9237,3.3128,0.066739604,0.131,0,0.5586217,0,0,1
0,0,1,18.2427,8.5854,2.7677,3.7679,0.07285654,0.131,0,0.97465307,1,1,1
0,0,1,7.2198,11.755,5.1791,6.7844,0.027147567,0.131,0,0.9515702,0,0,1
0,1,1,18.1357,9.1444,2.6714,4.5313,0.04513749,0.131,0,1,1,1,1
0,0,1,7.3221,9.6144,3.4045,5.1305,0.03998853,0.131,0,1,0,1,1
0,0,0,18.562,5.8948,2.254,4.1381,0.14205366,0.131,0,1,1,1,1
0,0,1,7.2848,8.6465,2.9093,4.9036,0.08281627,0.131,0,1,0,1,1
0,1,1,18.7363,6.3888,2.1079,3.3099,0.220353,0.131,0,0.9841053,1,1,1
0,1,1,7.1874,8.0147,1.9117,3.8069,0.061037373,0.131,0,1,0,1,1
0,0,1,18.2704,8.4148,3.1333,3.8431,0.06785292,0.131,0,0.99650973,1,0,1
0,0,1,7.5571,6.7218,1.9894,4.4247,0.091463655,0.131,0,1,0,1,1
0,0,0,18.193,2.7167,1.4847,1.5205,0.029066123,0.131,0,0.23523678,1,1,1
0,1,0,7.4844,7.169,2.5093,3.7279,0.056717973,0.131,0,1,0,1,1
0,1,0,18.1642,8.3484,2.7655,4.0427,0.11427974,0.131,0,0.9546989,1,1,1
0,0,1,7.3241,9.0436,3.2379,4.1512,0.068650074,0.131,0,0.9190676,0,0,1
0,0,1,18.0042,2.8817,1.14,1.6486,0.024910856,0.131,0,0.35980725,1,0,1
0,1,1,7.2407,8.1312,2.3325,3.9445,0.15267861,0.131,0,0.941778,0,0,1
0,1,1,7.3291,7.6478,2.8442,3.9675,0.13674258,0.131,0,1,0,1,1
0,1,1,7.4478,6.0614,1.9525,4.2626,0.2198636,0.131,0,1,0,1,1
0,0,0,7.3399,6.4281,2.3161,4.6852,0.0720582,0.131,0,1,0,1,1
0,1,0,7.424,7.0936,2.4223,5.3124,0.06162446,0.131,0,1,0,1,1
0,1,1,7.549,4.6405,1.8524,4.033,0.19070075,0.131,0,1,0,1,1
0,1,0,7.4602,5.9936,2.0073,2.6548,0.124621324,0.131,0,0.9986975,0,0,1
0,0,0,7.2371,6.7112,2.3334,3.2021,0.18709153,0.131,0,1,0,0,1
1,0,1,7.4167,5.8892,1.986,2.6559,0.24235846,0.131,0,0.972521,0,1,1
0,0,1,7.4219,7.5905,2.8546,4.4726,0.042940486,0.131,0,1,0,1,1
0,1,0,7.2778,5.7441,1.9962,2.3214,0.13813241,0.131,0,0.66250056,0,0,1
0,0,1,7.0453,5.9028,1.749,2.6233,0.10321775,0.131,0,0.58287513,0,0,1
0,1,0,7.0857,5.5192,1.7538,3.021,0.1590104,0.131,0,0.35657033,0,0,1
0,0,1,7.2111,3.6641,1.3025,2.5616,0.18599106,0.131,0,0.9143505,0,1,1
0,0,1,7.0773,5.1829,1.5838,2.6508,0.08518785,0.131,0,0.34935668,0,0,1
0,1,0,7.1425,3.583,1.316,2.0398,0.2839622,0.131,0,0.017094547,0,0,1
0,1,0,7.0289,3,1.219,1.7497,0.36839336,0.131,0,0.19160688,0,0,1
0,1,0,7.052,3.2194,1.3233,1.9545,0.36235112,0.131,0,0.17454652,0,0,1
0,0,1,7.2716,4.7442,1.6245,2.2774,0.2352027,0.131,0,0.660322,0,0,1
1,0,1,7.0591,3.5583,1.4403,2.1993,0.58840364,0.131,0,0.6955759,0,1,1
0,0,0,7.2277,4.505,1.4507,2.3721,0.23264664,0.131,0,0.5617836,0,1,1
0,1,1,7.0684,7.2194,2.0582,3.1246,0.091788806,0.131,0,0.630714,0,0,1
0,1,1,7.0994,5.7438,2.0072,2.6284,0.11510832,0.131,0,0.79629827,0,0,1
0,1,1,7.1563,8.7739,3.3505,3.9799,0.056230176,0.131,0,0.9994523,0,0,1
0,1,1,7.1496,5.4171,1.8439,3.4692,0.113754615,0.131,0,0.98721147,0,0,1
0,0,1,7.0935,3.1073,1.4487,2.4112,0.61065763,0.131,0,1,0,1,1
1,0,1,7.1578,3.1644,1.415,2.0476,0.60626173,0.131,0,0.967942,0,1,1
1,1,0,7.0589,2.8493,1.2372,2.8573,0.599371,0.131,0,1,0,1,1
0,0,1,7.1777,5.8117,2.3771,3.3695,0.07945442,0.131,0,0.98228884,0,0,1
0,1,1,7.2824,4.6351,1.9167,2.9853,0.14198616,0.131,0,1,0,0,1
0,1,0,7.2043,3.6656,1.6614,2.2797,0.6250017,0.131,0,0.8748561,0,1,1
1,1,1,7.0311,3.0569,1.2031,1.9901,0.5677632,0.131,0,0.24824777,0,1,1
0,0,1,7.2903,5.3039,1.6399,2.4894,0.23221266,0.131,0,0.7293939,0,0,1
1,1,1,7.2393,3.4689,1.3308,1.931,0.5826254,0.131,0,0.9518124,0,1,1
0,1,0,7.2164,5.9818,1.9061,2.5277,0.15401031,0.131,0,0.92418176,0,0,1
1,0,1,7.1659,3.0879,1.2496,2.3571,0.5772199,0.131,0,1,0,1,1
0,0,0,7.4229,5.0417,1.46,2.2232,0.1716041,0.131,0,0.80101043,0,0,1
0,0,0,7.3042,5.1104,1.6253,3.5921,0.08067961,0.131,0,1,0,0,1
0,0,1,7.4615,4.9895,1.5462,2.1246,0.20270723,0.131,0,0.99430203,0,0,1
0,1,0,7.4115,7.6797,2.5222,3.6299,0.08783647,0.131,0,0.99975795,0,0,1
0,1,1,7.2281,6.1958,2.1032,2.4759,0.11781797,0.131,0,0.5457803,0,0,1
1,0,1,7.3374,3.1612,1.2071,1.9116,0.5699158,0.131,0,1,0,1,1
0,1,0,7.2956,5.0935,2.028,2.6204,0.16215251,0.131,0,0.965769,0,0,1
1,0,1,7.2058,3.4061,1.4132,2.2098,0.59900355,0.131,0,1,0,1,1
0,1,1,7.1822,4.0977,1.5007,2.4191,0.31117207,0.131,0,0.9979371,0,1,1
0,1,1,7.3668,4.3343,1.575,2.361,0.24774665,0.131,0,1,0,0,1
1,1,1,7.2284,3.0776,1.3083,2.0335,0.60191745,0.131,0,1,0,1,1
0,0,1,7.1034,5.5152,1.8282,2.7263,0.15330687,0.131,0,0.7538296,0,0,1
0,0,1,7.217,5.0512,1.5335,2.3502,0.19330747,0.131,0,0.1716335,0,0,1
0,0,1,7.1338,4.2128,1.5353,2.1913,0.17581093,0.131,0,0.17933935,0,0,1
0,0,1,7.2787,3.8599,1.3601,2.4307,0.27106488,0.131,0,0.08453479,0,1,1
0,1,0,7.33,3.0019,1.1929,2.0752,0.32260573,0.131,0,0.24555297,0,1,1
0,0,0,0.8353,3.7723,0.2464,1.8768,0.014006945,0.144,0,0.45953655,0,1,0
0,1,0,0.8353,3.7723,0.2464,1.8768,0.014006945,0.144,0,0.45953655,0,1,0
0,0,0,0.4411,4.061,0,2.1866,0.002493766,0.144,0,0,0,1,0
0,1,0,0.8095,4.6299,0.383,1.9668,0.009759111,0.144,0,0.29179502,0,1,0
0,0,0,0.8095,4.6299,0.383,1.9668,0.009759111,0.144,0,0.29179502,0,0,0
0,0,1,0.8757,4.5966,1.0757,2.0183,0.003996803,0.144,0,0,0,1,0
0,0,1,0.8757,4.5966,1.0757,2.0183,0.003996803,0.144,0,0,0,1,0
0,0,1,0.3758,4.7471,1.733,2.1549,0.003193188,0.144,0,0.008480105,0,1,0
0,1,1,4.0421,4.2293,0.6017,2.0023,0.006877613,0.144,0,0.13770415,1,1,0
0,0,1,4.0421,4.2293,0.6017,2.0023,0.006877613,0.144,0,0.13770415,1,1,0
0,0,1,0.3855,3.9104,1.7622,1.8256,0.005706874,0.144,0,0,0,0,0
0,0,1,0.4003,3.8304,3.5633,1.7775,0.00474644,0.144,0,0.10121244,0,1,0
0,0,0,0.3806,4.5111,0,2.2077,0.003678403,0.144,0,0.2719243,0,1,0
0,0,0,0.4217,4.7196,0.56,3.1103,0.004742708,0.144,0,0,0,1,0
0,0,0,0.3746,4.0728,1.1908,2.2414,0.00373732,0.144,0,0,0,1,0
0,0,0,0.8023,3.7098,2.7509,1.8181,0.010345256,0.144,0,0.60905486,0,1,0
0,1,0,0.8023,3.7098,2.7509,1.8181,0.010345256,0.144,0,0.60905486,0,0,0
0,1,0,0.4118,4.4702,2.538,2.704,0.002428363,0.144,0,0,0,0,0
0,0,0,0.7696,6.1467,8,2.9508,0.00545738,0.144,0,0.4588274,0,1,0
0,1,0,0.7696,6.1467,8,2.9508,0.00545738,0.144,0,0.4588274,0,1,0
0,1,0,0.4129,5.775,0,2.602,0.002179705,0.144,0,0,0,1,0
0,0,0,0.9037,6.2984,1.7622,2.5765,0.006196747,0.144,0,0.27611485,0,1,0
0,0,0,0.9037,6.2984,1.7622,2.5765,0.006196747,0.144,0,0.27611485,0,1,0
0,1,0,0.8249,5.0192,0.2014,1.9538,0.002909444,0.144,0,0.48177442,0,0,0
0,0,0,0.8249,5.0192,0.2014,1.9538,0.002909444,0.144,0,0.48177442,0,0,0
0,1,0,0.8326,3.0938,1.8335,1.6881,0.022459768,0.144,0,1,0,1,0
0,0,0,0.8326,3.0938,1.8335,1.6881,0.022459768,0.144,0,1,0,1,0
0,1,0,0.3756,6.7173,0,3.011,0.005857295,0.144,0,0.8154762,0,1,0
0,0,0,0.391,6.1174,0.3919,3.3448,0.005370844,0.144,0,0.7057716,0,1,0
0,0,1,0.8108,6.0768,1.4498,2.7486,0.014553528,0.144,0,0.9377314,0,0,0
0,1,0,0.8108,6.0768,1.4498,2.7486,0.014553528,0.144,0,0.9377314,0,1,0
0,0,0,0.854,5.3351,0.8985,2.4098,0.008548009,0.144,0,1,0,1,0
0,1,0,0.854,5.3351,0.8985,2.4098,0.008548009,0.144,0,1,0,1,0
0,1,0,0.4308,6.6818,0.0323,2.6254,0.007660167,0.144,0,0.06394199,0,1,0
0,1,0,0.3983,4.0116,1.6144,1.9048,0.00602561,0.144,0,0.022970086,0,0,0
0,1,0,0.4179,3.511,0,1.5402,0.002153625,0.144,0,0,0,1,0
0,1,1,0.7688,2.9269,0.1,1.7219,0.007023933,0.144,0,0.6677197,0,0,0
0,1,0,0.7688,2.9269,0.1,1.7219,0.007023933,0.144,0,0.6677197,0,1,0
0,1,0,0.809,3.4097,2.1,1.7089,0.002843016,0.144,0,0.31496733,0,0,0
0,1,0,0.809,3.4097,2.1,1.7089,0.002843016,0.144,0,0.31496733,0,0,0
0,1,1,3.8493,3.5573,0.8175,1.7333,0.004208557,0.144,0,0.1850157,1,1,0
0,0,1,3.8493,3.5573,0.8175,1.7333,0.004208557,0.144,0,0.1850157,1,1,0
0,1,1,0.4141,4.2346,0,1.9159,0.003622313,0.144,0,0,0,1,0
0,1,1,3.9261,3.1088,0.4989,1.6035,0.004202644,0.144,0,0.101942174,1,0,0
0,0,1,0.3995,3.2341,0,1.5295,0.003254068,0.144,0,0,0,0,0
0,0,1,0.8212,5.2639,1.0023,1.9978,0.004505602,0.144,0,0,0,0,0
0,0,1,0.8212,5.2639,1.0023,1.9978,0.004505602,0.144,0,0,0,1,0
0,0,1,0.7786,3.7221,0,1.8222,0.006421783,0.144,0,1,0,1,0
0,1,0,0.7786,3.7221,0,1.8222,0.006421783,0.144,0,1,0,1,0
0,0,0,0.4074,3.527,0,1.6724,0.002700049,0.144,0,0,0,0,0
0,1,0,0.8391,4.1364,4.2406,1.8195,0.004767012,0.144,0,0.4239645,0,1,0
0,1,1,0.8391,4.1364,4.2406,1.8195,0.004767012,0.144,0,0.4239645,0,0,0
0,0,0,0.8516,3.6271,0.7731,1.6115,0.003640207,0.144,0,0.008428494,0,0,0
0,1,1,0.8516,3.6271,0.7731,1.6115,0.003640207,0.144,0,0.008428494,0,0,0
0,1,0,4.4807,4.208,1.5801,1.8211,0.004485906,0.144,0,0.29146907,1,1,0
0,1,1,4.4807,4.208,1.5801,1.8211,0.004485906,0.144,0,0.29146907,1,0,0
0,0,0,0.8294,4.3717,2.7,2.2881,0.002170244,0.144,0,0,0,1,0
0,0,0,0.8294,4.3717,2.7,2.2881,0.002170244,0.144,0,0,0,1,0
0,1,1,0.4393,5.2378,0,3.6265,0.005463237,0.144,0,0,0,0,0
0,0,0,0.4335,3.7559,0.65,1.8628,0.005536331,0.144,0,0,0,1,0
0,0,0,0.4502,3.2206,1.3078,1.4844,0.007996446,0.144,0,0,0,1,0
0,1,0,2.0937,3.9972,0.8859,2.2142,0.005970292,0.144,0,0,1,1,0
0,0,0,0.784,3.5705,0.3753,1.822,0.004719388,0.144,0,0,0,1,0
0,1,0,0.784,3.5705,0.3753,1.822,0.004719388,0.144,0,0,0,1,0
0,1,0,0.7656,4.1082,0.328,1.9959,0.002742947,0.144,0,0,0,1,0
0,0,0,0.7656,4.1082,0.328,1.9959,0.002742947,0.144,0,0,0,1,0
0,0,1,0.8657,3.7002,0.25,1.6955,0.002425783,0.144,0,0.06549244,0,0,0
0,1,0,0.4352,3.9708,1.391,1.8513,0.004595588,0.144,0,0,0,1,0
0,1,0,0.402,3.4808,2.9,1.6598,0.003482587,0.144,0,0,0,1,0
0,0,0,0.7734,3.324,0.2559,1.6351,0.004137574,0.144,0,0,0,0,0
0,1,1,0.7734,3.324,0.2559,1.6351,0.004137574,0.144,0,0,0,0,0
0,0,0,0.8726,2.9192,0.8725,1.863,0.006188402,0.144,0,0.56723106,0,0,0
0,0,1,0.8726,2.9192,0.8725,1.863,0.006188402,0.144,0,0.56723106,0,0,0
0,0,0,0.7985,3.1505,0,1.5674,0.003256105,0.144,0,0,0,1,0
0,1,0,0.4276,3.1398,1.2127,1.4794,0.003975678,0.144,0,0,0,0,0
0,0,0,2.0054,4.0633,0.7645,1.9476,0.002991922,0.144,0,0.029020555,1,1,0
0,0,0,0.8385,3.6986,6.646,1.7759,0.003458557,0.144,0,0.3698495,0,0,0
0,1,0,0.8385,3.6986,6.646,1.7759,0.003458557,0.144,0,0.3698495,0,0,0
0,0,0,0.3977,4.1976,0.7842,2.0006,0.001508675,0.144,0,0,0,1,0
0,1,0,0.4057,4.442,1.0178,2.4594,0.004683263,0.144,0,0.30948326,0,0,0
0,1,0,0.3738,3.9865,2.4272,1.9188,0.003210273,0.144,0,0,0,0,0
0,0,1,0.3945,3.581,0,2.0592,0.003295311,0.144,0,0,0,0,0
0,1,0,0.3938,3.5121,2.754,1.8957,0.00380904,0.144,0,0.002985074,0,1,0
0,0,0,0.3772,3.209,0.4659,1.5497,0.007688229,0.144,0,0,0,0,0
0,1,1,0.7602,3.9978,1.01,1.8639,0.003814786,0.144,0,0.28606966,0,1,0
0,0,0,0.7602,3.9978,1.01,1.8639,0.003814786,0.144,0,0.28606966,0,0,0
0,1,1,0.434,4.4906,0,2.105,0.003225806,0.144,0,1,0,0,0
0,0,0,0.4335,3.2841,0.6,1.6931,0.005305652,0.144,0,1,0,1,0
0,1,1,0.4437,2.2067,0,1.3041,0.012846518,0.144,0,1,0,1,0
0,1,0,0.4347,2.9146,0.8186,1.8061,0.003680699,0.144,0,1,0,1,0
0,0,0,5.9938,3.6816,1.4159,1.8891,0.004554707,0.144,0,0.35587075,1,0,0
0,1,0,5.9938,3.6816,1.4159,1.8891,0.004554707,0.144,0,0.35587075,1,1,0
0,0,1,5.9938,3.6816,1.4159,1.8891,0.004554707,0.144,0,0.35587075,1,0,0
0,0,1,0.4329,4.5455,3.2536,2.4971,0.002310002,0.144,0,0,0,1,0
0,1,0,0.4529,4.7691,0.8746,2.7463,0.007286377,0.144,0,0,0,0,0
0,0,1,0.8143,4.2893,0.4256,1.7058,0.008964755,0.144,0,0.3905481,0,0,0
0,0,0,0.8143,4.2893,0.4256,1.7058,0.008964755,0.144,0,0.3905481,0,1,0
0,0,0,0.7661,4.6563,0,2.1632,0.002871688,0.144,0,0.5453053,0,0,0
0,1,1,0.7661,4.6563,0,2.1632,0.002871688,0.144,0,0.5453053,0,0,0
0,1,0,0.8159,3.7513,1.5757,2.3217,0.009927687,0.144,0,0.95434725,0,1,0
0,0,1,0.8159,3.7513,1.5757,2.3217,0.009927687,0.144,0,0.95434725,0,1,0
0,0,1,0.4396,4.159,0.923,1.9501,0.008416742,0.144,0,0,0,1,0
0,1,0,0.4371,4.821,0.0757,2.3046,0.007320979,0.144,0,0,0,1,0
0,0,1,0.4203,3.2314,1.8371,2.0851,0.007137759,0.144,0,1,0,0,0
0,0,0,0.4238,2.7462,1.913,1.8418,0.005427088,0.144,0,1,0,1,0
0,1,0,0.3865,3.7301,0,1.893,0.00465718,0.144,0,0.41847134,0,0,0
0,1,0,5.8857,4.0972,0.815,2.1428,0.006626231,0.144,0,0.4556866,1,0,0
0,0,1,5.8857,4.0972,0.815,2.1428,0.006626231,0.144,0,0.4556866,1,0,0
0,0,0,5.8857,4.0972,0.815,2.1428,0.006626231,0.144,0,0.4556866,1,1,0
0,0,0,0.8165,4.6778,0.1529,2.3925,0.005511329,0.144,0,0.3761307,0,1,0
0,0,0,0.8165,4.6778,0.1529,2.3925,0.005511329,0.144,0,0.3761307,0,1,0
0,1,1,4.266,3.8256,2.1393,2.0521,0.00726676,0.144,0,0.23932761,1,1,0
0,1,1,4.266,3.8256,2.1393,2.0521,0.00726676,0.144,0,0.23932761,1,1,0
0,0,1,5.7972,4.0688,1.0821,2.2629,0.00472642,0.144,0,0.21302299,1,1,0
0,0,0,5.7972,4.0688,1.0821,2.2629,0.00472642,0.144,0,0.21302299,1,1,0
0,1,0,5.7972,4.0688,1.0821,2.2629,0.00472642,0.144,0,0.21302299,1,1,0
0,1,0,0.4375,3.7228,2.1913,2.2968,0.002742857,0.144,0,0,0,1,0
0,1,1,0.7512,3.5669,1.7678,1.9759,0.004659212,0.144,0,0.40985325,0,1,0
0,1,0,0.7512,3.5669,1.7678,1.9759,0.004659212,0.144,0,0.40985325,0,1,0
0,1,0,0.7525,4.3719,1.0587,2.0809,0.006378738,0.144,0,0.013910356,0,1,0
0,0,1,0.7525,4.3719,1.0587,2.0809,0.006378738,0.144,0,0.013910356,0,1,0
0,1,0,0.385,4.1951,0.852,2.0799,0.003636364,0.144,0,0,0,1,0
0,1,0,0.4192,3.2514,2.163,1.6997,0.023139313,0.144,0,1,0,0,0
0,0,1,0.3907,2.4978,3.4257,1.9703,0.014589199,0.144,0,0.8594788,0,0,0
0,0,1,0.4017,4.0504,3.996,1.9846,0.001991536,0.144,0,0,0,1,0
0,0,1,0.4297,3.9474,0,2.0456,0.002327205,0.144,0,0.07678161,0,1,0
0,1,0,0.3798,3.3815,0.7142,1.7907,0.004739336,0.144,0,0.77219117,0,1,0
0,0,0,0.4319,5.0538,0,2.4879,0.002315351,0.144,0,0,0,0,0
0,1,0,0.396,4.6674,0,2.7186,0.003787879,0.144,0,0,0,1,0
0,0,0,0.3934,4.0075,1.0594,1.9819,0.003558719,0.144,0,0.022748817,0,1,0
0,1,0,0.9054,3.4245,1.0389,1.892,0.004638834,0.144,0,0.57180405,0,1,0
0,1,0,0.9054,3.4245,1.0389,1.892,0.004638834,0.144,0,0.57180405,0,1,0
0,1,0,0.4258,5.2582,0.6353,2.727,0.004931893,0.144,0,0.009373828,0,1,0
0,0,1,0.8204,4.0456,1.4641,2.1765,0.006704047,0.144,0,0.6189047,0,0,0
0,1,0,0.8204,4.0456,1.4641,2.1765,0.006704047,0.144,0,0.6189047,0,1,0
0,1,0,0.3941,3.3257,1.3207,1.8007,0.006343568,0.144,0,0,0,0,0
0,1,0,0.8715,5.1573,0.7468,2.7989,0.006310958,0.144,0,0.098385856,0,1,0
0,0,0,0.8715,5.1573,0.7468,2.7989,0.006310958,0.144,0,0.098385856,0,1,0
0,1,0,0.4284,3.8922,1.8,2.3685,0.002334267,0.144,0,0,0,0,0
0,1,1,0.4291,3.6107,1.486,1.9411,0.004194826,0.144,0,0,0,0,0
